collect_time,active_power,irradiance,poa_global,cos_aoi,dni,dhi,temperature,cos_time
2023-09-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.3,1.0
2023-09-01 00:05:00,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.9997620270799091
2023-09-01 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.9990482215818578
2023-09-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.9978589232386035
2023-09-01 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.9961946980917455
2023-09-01 00:25:00,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.9940563382223196
2023-09-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9914448613738104
2023-09-01 00:35:00,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9883615104677607
2023-09-01 00:40:00,0.0,0.4,0.0,0.0,0.0,0.4000000059604645,22.0,0.984807753012208
2023-09-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9807852804032304
2023-09-01 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.9762960071199334
2023-09-01 00:55:00,0.0,0.4,0.0,0.0,0.0,0.4000000059604645,22.4,0.9713420698132614
2023-09-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.9659258262890683
2023-09-01 01:05:00,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.9600498543859287
2023-09-01 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.9537169507482269
2023-09-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.9469301294951057
2023-09-01 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.9396926207859084
2023-09-01 01:25:00,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.9320078692827986
2023-09-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.9238795325112867
