collect_time,temperature,irradiance,dhi,wind_speed,active_power
2019-03-06 03:55:00,7.466666666666666,0.0,0.0,0.8999999999999999,0.0
2019-03-06 04:00:00,7.1,0.0,0.0,0.7,0.0
2019-03-06 04:05:00,7.233333333333333,0.0,0.0,0.8666666666666666,0.0
2019-03-06 04:10:00,7.366666666666666,0.0,0.0,1.0333333333333332,0.0
2019-03-06 04:15:00,7.5,0.0,0.0,1.2,0.0
2019-03-06 04:20:00,7.133333333333334,0.0,0.0,0.8999999999999999,0.0
2019-03-06 04:25:00,6.766666666666667,0.0,0.0,0.6,0.0
2019-03-06 04:30:00,6.4,0.0,0.0,0.3,0.0
2019-03-06 04:35:00,6.3,0.0,0.0,0.5333333333333333,0.0
2019-03-06 04:40:00,6.2,0.0,0.0,0.7666666666666666,0.0
2019-03-06 04:45:00,6.1,0.0,0.0,1.0,0.0
